datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-31 20:39:07,True,2.781e-10,8.799e-13,725276089.0,0.0063,0xec...9123,https://bscscan.com/tx/0x1691456cb85c9af8a10aca490e73c1877711b5db8cedc5c4fbb9c7985f2535bb
2023-03-31 20:38:52,True,2.781e-10,8.799e-13,7273911179.0,0.064,0xe7...ea20,https://bscscan.com/tx/0x46c02a543cf5f626f3956c297bcc332ed5a76feb6bd1fdeeeb51e5d6c8246d7f
2023-03-31 20:38:01,False,2.769e-10,8.759e-13,2161576307246.0,18.9352,0xc5...63ff,https://bscscan.com/tx/0x1c75a55f69a7dbc46f5d40624d86ea5ecd473e6fcf056ade7cd9b9c4ccdc1430
2023-03-31 20:37:37,True,2.798e-10,8.808e-13,6106246645.0,0.0537,0x15...4042,https://bscscan.com/tx/0x6eed3c8d2444005a85c32dc73fba83e7fdbb49f26d54b6d15b03d6dd4c815d30
2023-03-31 20:36:49,False,2.784e-10,8.764e-13,81552568266.0,0.7147,0x39...2d0e,https://bscscan.com/tx/0xbd5bc3e9136d4697b549cf19bfa28b7d2b25a449e3d7a2fb5200daffec9a9bbe
2023-03-31 20:36:19,False,2.784e-10,8.764e-13,10179282121.0,0.0892,0x7c...d274,https://bscscan.com/tx/0xd5f8e496d89d8d5e25dbd84e919ff1538c2d90c38c63d65e1830248d0fccc1c7
2023-03-31 20:35:52,True,2.798e-10,8.808e-13,16735200000.0,0.1474,0x2b...fcbc,https://bscscan.com/tx/0x94fbff6997ef18e39cbdb6c739e01735fd796146476be8d1b07c7a184b7a0090
2023-03-31 20:35:34,False,2.784e-10,8.764e-13,64767542023.0,0.5676,0x18...d3e3,https://bscscan.com/tx/0x818101082ec2b3d5871f5c3d8c39086f9581aebf161cecb6b2e0e8719207ed5f
2023-03-31 20:35:04,True,2.784e-10,8.808e-13,50000000.0,4.404e-05,0x2b...4bc2,https://bscscan.com/tx/0x4147595af3161303535d980fa3160f8e48827547d83d942ae2f96b82196f86fb
2023-03-31 20:34:49,True,2.798e-10,8.808e-13,20013124227.0,0.1762,0x83...055b,https://bscscan.com/tx/0x066abb1d2e137626121a17b0ed1a5725f88be99503a84f156dddbcdf0bc204c4
2023-03-31 20:34:46,False,2.784e-10,8.765e-13,50369676603.0,0.4414,0xd7...1b0c,https://bscscan.com/tx/0xf2da5111192b59d140eb538beeda10957e9ac16c057033cd434d71ea5d6ed510
2023-03-31 20:34:34,False,2.784e-10,8.765e-13,33677660929.0,0.2951,0x84...9cfb,https://bscscan.com/tx/0xaaa16937ef59a6da95beb6f42258cbd614e531f7a045cc99256aba6a90659faf
2023-03-31 20:34:28,False,2.784e-10,8.765e-13,2976460498.0,0.026,0x56...7d77,https://bscscan.com/tx/0xc7eb2405c3c69b20eef127c1e03d87140b88436465af328d68abd12421eca124
2023-03-31 20:34:10,True,2.784e-10,8.809e-13,5113569980.0,0.045,0x7c...5fe1,https://bscscan.com/tx/0x0ddb7cd3b6e3c3d1d32f321ed84393d414106c32ac5b027fb2b84acc3eccc410
2023-03-31 20:34:07,True,2.784e-10,8.809e-13,7166376925.0,0.0631,0x50...b506,https://bscscan.com/tx/0xd6fd0139d597793583c71b62b23fc01117868d05ae12ad8cb587eabfa68e82f1
2023-03-31 20:34:01,True,2.784e-10,8.807e-13,713022000000.0,6.28009,0xbf...a99d,https://bscscan.com/tx/0x9155a61744782c22f6938c10f9c47314b406dbeedc4ca284cc3f07ebc9180c55
2023-03-31 20:33:52,True,2.797e-10,8.806e-13,29000000000.0,0.2553,0x53...36e6,https://bscscan.com/tx/0xb07a6e32e64b200db987af6f92a8b8d5df8da88ed47235c86813ab055e894173
2023-03-31 20:32:21,True,2.797e-10,8.805e-13,105119249272.0,0.9256,0xc0...beff,https://bscscan.com/tx/0x19aeaa000c331b1ccb8c12533bd987858b13c2e03e3ebc77441b38f40908d039
2023-03-31 20:32:15,False,2.783e-10,8.761e-13,98333537721.0,0.8615,0xd1...9f1d,https://bscscan.com/tx/0xcb03f6e40f25a90a220ed2f7a999871358009a57b06d3e59d540337d1d0beee2
2023-03-31 20:32:06,True,2.783e-10,8.805e-13,154672096226.0,1.362,0x53...0042,https://bscscan.com/tx/0x333def3f1fe199649963f4b689f5730b0b61a3d56dc797d955b60b88afef88bd
2023-03-31 20:31:09,False,2.783e-10,8.761e-13,28157856549.0,0.2467,0x79...3287,https://bscscan.com/tx/0xab33d0effe80f6a6c3010efd5d9d3ea6d52a9438c7e3d2b1d69cceb75ea49cf1
2023-03-31 20:30:51,True,2.797e-10,8.805e-13,3492416036.0,0.0307,0xaf...0e98,https://bscscan.com/tx/0x4077aafb7d9f7ff8d3b35ba0d145856782a3501e480b0a97ed4ec20f99ac965e
2023-03-31 20:30:33,False,2.783e-10,8.761e-13,57429243732.0,0.5031,0x4d...7939,https://bscscan.com/tx/0x72a805a71372c3646415afc231454cce2316aa8d33100478bf0fb26f7c958d49
2023-03-31 20:30:15,False,2.769e-10,8.762e-13,144894877819.0,1.26958,0x6a...4a4e,https://bscscan.com/tx/0x40cdfcb0772271f972f2e24f3adb73f0eea121cc70a27725128d46b0ecaac543
2023-03-31 20:30:06,True,2.783e-10,8.806e-13,260000000.0,0.0022,0x53...36e6,https://bscscan.com/tx/0x1a3f798fb9918c8badadb0ee62f5ab3c448899489f0c44ff5d8bdfecc4d390a4
2023-03-31 20:29:42,True,2.783e-10,8.806e-13,3066420000.0,0.027,0xd1...f2ff,https://bscscan.com/tx/0xec35bc0d82c7cfde71f482427e013f1460ccf975a5274e68e56b7014a635d562
2023-03-31 20:28:18,True,2.783e-10,8.806e-13,4000050000.0,0.0352,0xee...44d1,https://bscscan.com/tx/0x0a789314f3c69f03daa502654ad79b58e1a9f84986fec1feac634b8951c6d1b8
2023-03-31 20:28:09,False,2.788e-10,8.776e-13,6901285660335.0,60.5713,0x8e...d02f,https://bscscan.com/tx/0xc6539d0f5ec3a47b761a0e0990370e7fcf6b17f093f62af87040c70d97dcc09b
2023-03-31 20:27:15,True,2.806e-10,8.835e-13,13508394322.0,0.1193,0xf8...04bc,https://bscscan.com/tx/0x3096ed3ab4e84b8d82d4ec2289e81160260eeb53e3583f57892bb8f2a37e27e2
2023-03-31 20:26:57,True,2.792e-10,8.835e-13,5659090000.0,0.05,0x1c...b8d1,https://bscscan.com/tx/0xc92ead136038da0c57bfaf242ac308f492708e81ebbe6535e0c5480a56cabcb1
2023-03-31 20:26:33,True,2.792e-10,8.835e-13,8601856454.0,0.076,0x82...0db6,https://bscscan.com/tx/0x2e1b0b42ef7ab090487c9afe84fae5b2e574bd95f96d16f9b5e4f356ce5e3ce8
2023-03-31 20:25:45,False,2.792e-10,8.791e-13,6357117747.0,0.0558,0xc6...ac96,https://bscscan.com/tx/0xefa576f6edb63806ca5945d6c14e83384bb3857f0fbf435a5e19680a28be94be
2023-03-31 20:25:27,True,2.792e-10,8.835e-13,679093000.0,0.006,0x5e...8d3a,https://bscscan.com/tx/0x6c2e6784e5f1d2872448b95ecbaf6aa7dacb57e0296c2246fa36e3e995a0aa55
2023-03-31 20:24:42,True,2.792e-10,8.835e-13,15279659446.0,0.135,0x7f...2b43,https://bscscan.com/tx/0xf9c00de04a1ecca4ea5655a4c28597dcc5d36c8aa559f10dc3892dc588ac6f88
2023-03-31 20:24:15,True,2.792e-10,8.835e-13,602134054.0,0.0053,0x5a...2032,https://bscscan.com/tx/0x44a2244eb20261c973aaa92928095db90aee858cb92d7432972c38df2c6221dd
2023-03-31 20:24:00,False,2.792e-10,8.791e-13,100333532197.0,0.882,0x80...3508,https://bscscan.com/tx/0x8e4bca77462565206824a89b9478553cbae2fd54a9d648c51830a0e67d280d6e
2023-03-31 20:23:42,True,2.806e-10,8.835e-13,241631809.0,0.0021,0x1a...726e,https://bscscan.com/tx/0xd451b0e034d3b15995997a3a08843d834d9703914d2667a28b564e6f757d321c
2023-03-31 20:23:27,True,2.806e-10,8.835e-13,25273745387.0,0.2233,0xfc...b34a,https://bscscan.com/tx/0x9d1672d3081ade65b9cba43d801eec6bc2ba0b73e31f2cde9cb289fc2bd89b8d
2023-03-31 20:22:48,False,2.778e-10,8.791e-13,7043815718.0,0.0619,0x5b...f64b,https://bscscan.com/tx/0x0ca8a8d715b93af194aa413a6f8e5cbc97faef183430a9c68018aa2471691f35
2023-03-31 20:22:12,False,2.778e-10,8.791e-13,4700391339.0,0.0413,0xd6...9d7b,https://bscscan.com/tx/0x7d698ba5139a74d23a4a4320d7a19f07c41cf745ba60c043dca2613344dcc59a
2023-03-31 20:22:06,True,2.792e-10,8.835e-13,1547823369.0,0.0136,0x73...81c4,https://bscscan.com/tx/0xb253231d3ba9a7fb7f7dd15cba9e0aa68c261357aa2bb9b1071b9bebe8c59c98
2023-03-31 20:21:03,True,2.793e-10,8.835e-13,5658933325.0,0.05,0xeb...c3a2,https://bscscan.com/tx/0xfb27ff56bafff5e65757cddf812e0bf222e5974f7298044d2227689cf7a81061
2023-03-31 20:20:54,False,2.793e-10,8.791e-13,6142652730.0,0.054,0xdb...09bd,https://bscscan.com/tx/0xda98fdfdfa491846473825e68b7fc48991aa9ceeadd30efcaa96f7115263ff24
2023-03-31 20:18:03,False,2.779e-10,8.791e-13,45000000000.0,0.3956,0x9b...d3d0,https://bscscan.com/tx/0x81d599637bf7c41299c5f239c9272cfe749f9c898a550813f8f8e67fe2f9b01d
2023-03-31 20:17:54,True,2.807e-10,8.835e-13,33298204437.0,0.2942,0x2e...d582,https://bscscan.com/tx/0x42d33afa81c890e7060bd05aa5fcee2c120effd869b7c7f56adad97251997c8b
2023-03-31 20:16:32,False,2.779e-10,8.791e-13,8100000000.0,0.0712,0x40...c7a4,https://bscscan.com/tx/0x6c58b1ba128751875cf2e8f20d29eeacb738453e6400a08b41e7cfe83bea9616
2023-03-31 20:14:15,True,2.807e-10,8.835e-13,70947831887.0,0.6268,0xca...de1a,https://bscscan.com/tx/0xea3186e6b5cb64b0abbb5ea699b7e6a3f9035dee9eb8ca739f8a134022ac0a48
2023-03-31 20:13:48,False,2.793e-10,8.791e-13,22067229542.0,0.194,0xb2...b02a,https://bscscan.com/tx/0x2b20e7380877b9242afab7bad256b2f7222e636ddc6f42ff69fb4fae7bd3d5f8
2023-03-31 20:12:56,True,2.807e-10,8.835e-13,11285000000.0,0.0997,0xf1...5fe7,https://bscscan.com/tx/0xa6288810702ba0f5ee1e1d5e8a9af9686d6d71910568df57741e13d45a5dacd4
2023-03-31 20:12:38,False,2.793e-10,8.791e-13,146018004424.0,1.28373,0xb9...1ece,https://bscscan.com/tx/0x01fdb80b56d8fd07f9afe3ad697cf05c696a1d766ff0d38810f071a64a0d6c59
2023-03-31 20:11:35,False,2.779e-10,8.792e-13,65553084907.0,0.5763,0x76...3ec0,https://bscscan.com/tx/0xc56e4aff65a0bca4ebd6632c239866da0d25d35f0c22901d80dde2a4056ac298
2023-03-31 20:10:50,True,2.793e-10,8.836e-13,16975455120.0,0.15,0x2e...d582,https://bscscan.com/tx/0xca88f131ce3c8812f4edee61a819c6cbab9b9d13af588e8d288b128d7474ad37
2023-03-31 20:10:41,True,2.793e-10,8.836e-13,190000000.0,0.0016,0x00...43d3,https://bscscan.com/tx/0xe2afd00f6b30be2e3d00bf4909e345ca312c24fcef7c5373df61747edbf76698
2023-03-31 20:09:35,True,2.794e-10,8.836e-13,2000000000.0,0.0176,0x00...43d3,https://bscscan.com/tx/0xb754b8d2dab014d8b7224c067052e34b42613c7679e99d0e13d6bf6c9dcedff1
2023-03-31 20:09:20,True,2.807e-10,8.835e-13,203716459982.0,1.8,0x36...cd72,https://bscscan.com/tx/0xc018093980ef34f3bc0f3b384422f8a120f6aa2901f5144852a3b98e27b09b43
2023-03-31 20:09:20,True,2.807e-10,8.835e-13,1100000000.0,0.0097,0xdc...2a2f,https://bscscan.com/tx/0xae820feea204c6f42e75bdbc2b87bcc2d5715013a029dbc942dc89e87c4f8e16
2023-03-31 20:09:14,True,2.807e-10,8.835e-13,1539961357.0,0.0136,0x15...4042,https://bscscan.com/tx/0x18e3fe771c09f806f89952ce4d6693fe4a87ace5a95ef311b0993708698aee1c
2023-03-31 20:08:23,True,2.793e-10,8.835e-13,35000000000.0,0.3092,0x00...43d3,https://bscscan.com/tx/0x08bf6dbf0d971ea1ba11d0e9f4ac805b99fa10d77434ae854268efc2c82c0294
2023-03-31 20:06:56,False,2.793e-10,8.791e-13,37733887096.0,0.3317,0x08...3704,https://bscscan.com/tx/0xf556b53382c02b2222682f95d44572100fe3c6c01c596bdb17f58d333e097ceb
2023-03-31 20:05:59,False,2.779e-10,8.793e-13,961138325453.0,8.45156,0xbd...747b,https://bscscan.com/tx/0x8f92071821fd276c7ff6f9cbaeeb1e816c8e9af9986a5636c1db463dfa6e4cec
2023-03-31 20:05:17,False,2.78e-10,8.795e-13,9900000001.0,0.087,0xbf...868e,https://bscscan.com/tx/0xc39ce14931fe192fd70866e5d4fc5c104f8a0dd66df6eca0e9e9fecd7716c965
2023-03-31 20:05:14,True,2.794e-10,8.839e-13,14228743374.0,0.1257,0x18...8f77,https://bscscan.com/tx/0x1800a54ca62df05b6c4dcdac10e767bf426c50b3f66fbbcbfdfb8d9d6e92b115
2023-03-31 20:05:05,True,2.794e-10,8.839e-13,45513205159.0,0.4023,0x6b...0bcd,https://bscscan.com/tx/0x067bfc83b4ee181e48d71acdcbe10034163f5d6f12358477c89844694395d428
2023-03-31 20:03:41,True,2.81e-10,8.843e-13,11307533.0,1e-05,0x30...c6e7,https://bscscan.com/tx/0x5f9481cd4a85a8d60e406ac36e33c05d96296cd0ba42412e31c747de8bb41cd8
2023-03-31 20:03:23,False,2.78e-10,8.795e-13,15906500893.0,0.1399,0x31...f977,https://bscscan.com/tx/0xc82dc8c735f9622176508f30c06e5c54660f7e0c84cd2e0ffe5c8308cf86ff38
2023-03-31 20:03:11,False,2.78e-10,8.795e-13,9000000000.0,0.0791,0x65...7cf3,https://bscscan.com/tx/0x8fe83c0a7fdeee46427d9e1e01daf65ad5e244aa6a32b876008dd50c92d05ec4
2023-03-31 20:02:14,False,2.794e-10,8.795e-13,4821555549.0,0.0424,0x28...0596,https://bscscan.com/tx/0x51e11641d93917d91224704d65ed1b778cfbe9aaee4b210c3f908830d64805f6
2023-03-31 20:02:11,True,2.808e-10,8.839e-13,52566891638.0,0.4646,0x6a...48c7,https://bscscan.com/tx/0xf24e4e9fcd841d45e7134c38ed370c74fafb38a2fb0bf3c09aaad0c2a733017b
2023-03-31 20:02:05,True,2.808e-10,8.839e-13,6222339598.0,0.055,0xa2...1d67,https://bscscan.com/tx/0xfcb8808fbf5b786ba8ca10efbb9cc988dacdb37d4a31718155755d3498da1d8e
2023-03-31 20:01:53,False,2.794e-10,8.794e-13,2412180253.0,0.0212,0x93...2a33,https://bscscan.com/tx/0x1e7418e27c0cb66d9bf2ba79514b6c166b8194143c6745f5ec11458889739e31
2023-03-31 20:01:29,True,2.794e-10,8.839e-13,1127941153.0,0.0099,0xe7...975a,https://bscscan.com/tx/0x55843dc843fa34c514a80f8266deaeeb7a1bb6967f465ff0a5cd7d20f822aec2
2023-03-31 20:01:02,True,2.808e-10,8.839e-13,4412212982.0,0.039,0xfd...c7d3,https://bscscan.com/tx/0xb17bf82d79a7f285163a5e47d604ffd3317fdb49ea68dd4de2ef24422ec6c7cf
2023-03-31 19:59:20,True,2.808e-10,8.839e-13,3865931660.0,0.0341,0xb3...6d79,https://bscscan.com/tx/0x96bd145dc3d8ca7e7ac1d2d1bfdaa569704006f863f242756fa95445d54ebebd
2023-03-31 19:59:14,True,2.808e-10,8.838e-13,182606270230.0,1.614,0xe0...d33c,https://bscscan.com/tx/0x0d89b3e4b122ef6e01680f3d743a3cba66f2450d76005466f7e7282efb9ca1c2
2023-03-31 19:58:56,True,2.794e-10,8.836e-13,690292107611.0,6.1,0x5a...ea8a,https://bscscan.com/tx/0x2162caf3ca7d8544f66d2b0a3291d091be12df52c7d799b5d2916b0cc3180617
2023-03-31 19:57:35,False,2.792e-10,8.791e-13,16339169892.0,0.1436,0x01...334d,https://bscscan.com/tx/0x6e5011afea848251069f7be46d258beb8166d08b3263daa5eaf90e6f7f07a689
2023-03-31 19:57:02,False,2.792e-10,8.794e-13,1489086724023.0,13.0957,0x5a...ea8a,https://bscscan.com/tx/0x9f5ba9f2e1564bf5a51f1510b8ad36f2aab46bffd56f92616ecc96dede1beca3
2023-03-31 19:56:50,False,2.794e-10,8.8e-13,1489086373971.0,13.105,0x5a...ea8a,https://bscscan.com/tx/0x0af4006a5e319e43e9450eca752c7cf0f91193be3b8844d600cfaa54baa0f70c
2023-03-31 19:55:53,True,2.796e-10,8.848e-13,13505858757.0,0.1195,0x5b...ac66,https://bscscan.com/tx/0xce09944ac89d3f4eaaa224a6280e768473d6dcd8749802d4fad1201480fc6d21
2023-03-31 19:54:32,True,2.796e-10,8.847e-13,14147109986.0,0.1251,0x13...85a3,https://bscscan.com/tx/0x4c228150df1e1b8ad95f316760fbf983d250b84835bed71c94f6a17b93e2b4e7
2023-03-31 19:54:26,True,2.795e-10,8.847e-13,68052929075.0,0.6021,0x96...e82a,https://bscscan.com/tx/0x4fbdd3777ef1b58425ebed40d957bd7d7e0242d24194d9c1d9998ad49e4c5616
2023-03-31 19:52:50,True,2.795e-10,8.847e-13,621635171.0,0.0055,0x0d...b60a,https://bscscan.com/tx/0x66b5b21ab6f280856a07f837fe816bf824fba3c99530136889983d7291bb3690
2023-03-31 19:52:11,True,2.809e-10,8.847e-13,20000000000.0,0.1769,0x40...4601,https://bscscan.com/tx/0x1d05dee0882c0f7f7585c519e1570cbbe038cf88b6478b71eabbc2e536012737
2023-03-31 19:51:44,True,2.794e-10,8.847e-13,339077060.0,0.003,0x66...8d7b,https://bscscan.com/tx/0x9473bc27b9ad9c9638a809ba2c44d0f8083432224e69e7388a5fa714487021aa
2023-03-31 19:50:11,True,2.809e-10,8.847e-13,126313001.0,0.0011,0x11...cf66,https://bscscan.com/tx/0x680e39dd38b65d0da26a9d56b66a3817c75b022afb8dff873a2201bb0d827d2b
