datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-04-03 07:54:26,True,1.388e-07,4.469e-10,100000.0,4.469e-05,0xf4...17ef,https://bscscan.com/tx/0xd535fa8895189698b1159453cdcf1646e15d9d80f4524834421707bdfd3eb8e8
2023-04-03 07:53:38,True,1.388e-07,4.468e-10,15000000.0,0.067,0xf6...4574,https://bscscan.com/tx/0x0c90b13f66d52288ddc3e72bf16da07bd38d5e44f79fa63a7e71d1c5e33aea2a
2023-04-03 07:43:27,False,1.38e-07,4.446e-10,13368690.0,0.0594,0x24...cddd,https://bscscan.com/tx/0xad6106f11a68d08c8d2dcbace09eeb6186039885a384752543747c1232b65b83
2023-04-03 07:42:18,False,1.377e-07,4.457e-10,1e-10,4e-19,0x24...cddd,https://bscscan.com/tx/0x57dfa9d2623affa5261f3a82d24bc0cf43ad5cf9b3aa1ed24f1c75b222b5dbfc
2023-04-03 06:50:13,True,1.386e-07,4.469e-10,167822.0,7.499e-05,0x9c...2e36,https://bscscan.com/tx/0x3fb76d9ca8fc7042d25f587d7efe49eef92a07abdf211b9d63c2af06b81deead
2023-04-03 06:50:13,True,1.386e-07,4.468e-10,66798368.0,0.2985,0x9c...2e36,https://bscscan.com/tx/0x3fb76d9ca8fc7042d25f587d7efe49eef92a07abdf211b9d63c2af06b81deead
2023-04-03 06:26:25,True,1.386e-07,4.468e-10,7228700.0,0.0323,0x75...33cd,https://bscscan.com/tx/0x30a965bb491882e7bb7b368980fe1952fa4ddcf77a048955f2c6b94a2a9df7ab
2023-04-03 06:25:06,False,1.379e-07,4.445e-10,8743634.0,0.0388,0x11...f0b3,https://bscscan.com/tx/0x06790fe7633e1de708bc32e83bcdb95de5b797fab07f7f442968ce6eaa625586
2023-04-03 05:39:41,False,1.379e-07,4.446e-10,138736192.0,0.6169,0xf3...30dc,https://bscscan.com/tx/0x1245db15775999209e9e711bcc98c46477badc5a78e9cb76d275e8f556874f2b
2023-04-03 04:33:55,False,1.381e-07,4.445e-10,193341.0,8.594e-05,0x24...b9d0,https://bscscan.com/tx/0xe53cb92914d59785dd3f90bc3d26bb9e122110e8a0d6808cc734b79ecfe39b56
2023-04-03 04:21:04,False,1.382e-07,4.447e-10,10325260.0,0.0459,0x62...2dd5,https://bscscan.com/tx/0x85c628a6202a5dfe382778aefa2b5b5e616ada684db3b74ebae44f172b429299
2023-04-03 04:20:34,True,1.382e-07,4.469e-10,112075932.0,0.5009,0x12...e36c,https://bscscan.com/tx/0xa4758ae90c0bb89eeb401f63582dc445c43d15561faa643d2b0613237dd079bc
2023-04-03 04:11:55,False,1.376e-07,4.446e-10,26721684.0,0.1188,0x20...d6fa,https://bscscan.com/tx/0x6f597da3c2970a0c8813cd0e2a187ad7e3620cbd21cf91362165c42e05186808
2023-04-03 03:57:33,False,1.384e-07,4.446e-10,7966411.0,0.0354,0xb0...a336,https://bscscan.com/tx/0xbcf6f74c88cb9d6407a3d447f36216ec11d502ca3d1c55d965e2fa7df6250524
2023-04-03 03:42:07,False,1.387e-07,4.446e-10,14801632.0,0.0658,0x5d...00dc,https://bscscan.com/tx/0x8b296b06f6736b7520bceb10afac527c1daf8ac012ad7ea946c330ac77a175c9
2023-04-03 03:41:58,True,1.401e-07,4.468e-10,145872936.0,0.6518,0x90...17ca,https://bscscan.com/tx/0x9c9036fc8903a0c00cca14fd2f52d593c3b0ded1e7c357e0d785fc24dfe5ebaa
2023-04-03 03:36:16,False,1.387e-07,4.445e-10,9126783.0,0.0405,0x20...c8be,https://bscscan.com/tx/0xba7a1396c31f408e25c805c1bf50318e4134f21a6b6501d923277b4615e3d47d
2023-04-03 03:19:52,True,1.401e-07,4.467e-10,58351017.0,0.2606,0x37...0694,https://bscscan.com/tx/0x9db241195acb191ea21362c0cd4743dbea873b74121d7c4b0fde207e93db8c6d
2023-04-03 02:44:42,True,1.399e-07,4.467e-10,3357795.0,0.015,0x5b...e06c,https://bscscan.com/tx/0xb1efd19a6ff3f6a49da78627cb84852dab228f15b19a103d539a22607b293a11
2023-04-03 02:35:00,True,1.394e-07,4.465e-10,340000001.0,1.51826,0x3a...8d17,https://bscscan.com/tx/0xa4954f53f736387b359e303cca447749a84fa26d7013ca2ca0aff004a50d0ec4
2023-04-03 02:31:33,True,1.401e-07,4.463e-10,13823495.0,0.0617,0xd8...5cca,https://bscscan.com/tx/0x0bed9220effa84a863a346cf405d5b980d71638278a872ff1d91ba51c487d5cf
2023-04-03 02:27:06,True,1.394e-07,4.463e-10,5577409.0,0.0249,0xf6...c633,https://bscscan.com/tx/0xa9f6809ea930211c39e9439d07ed56ce540f53c3daefa02c4fc9733e59994c7f
2023-04-03 02:22:44,True,1.394e-07,4.463e-10,714681.0,0.0031,0xe4...7e83,https://bscscan.com/tx/0x69a118541f55c98090cc9d17e7a0dfa86d7111e8909e2672346c5833d7e8ba56
2023-04-03 02:15:23,True,1.401e-07,4.463e-10,11004850.0,0.0491,0x2d...8ee1,https://bscscan.com/tx/0xdc5b9b9b83185d4fec9fd509e931ef411171fdd352a9ef745faca77f4225f5c8
2023-04-03 02:07:20,False,1.388e-07,4.441e-10,25197619.0,0.1119,0x60...6612,https://bscscan.com/tx/0xc4fd120fcbc51edde060525301bfd8df976c16ee400395c29c769bd08fb2588c
2023-04-03 02:04:14,False,1.395e-07,4.441e-10,65432887.0,0.2906,0xd3...4462,https://bscscan.com/tx/0x0b75b20e941373bb5769b9bfb491ce25c2313917c786348c5b721b2d19d5b35b
2023-04-03 01:42:14,True,1.401e-07,4.464e-10,117552.0,5.247e-05,0x1d...179d,https://bscscan.com/tx/0xead89140a717660fb091f268c54f0cd796936e40988d8de36f8bd6cf425ab534
2023-04-03 01:42:14,True,1.401e-07,4.464e-10,46788048.0,0.2088,0x1d...179d,https://bscscan.com/tx/0xead89140a717660fb091f268c54f0cd796936e40988d8de36f8bd6cf425ab534
2023-04-03 01:20:38,False,1.392e-07,4.441e-10,57447151.0,0.2551,0xbb...34b5,https://bscscan.com/tx/0x1b2c32cfe9cb3668990263edc6df36d11b957167538af2f3c01c1502b48f461e
2023-04-03 01:12:08,True,1.391e-07,4.464e-10,439900.0,0.0019,0x26...9e5c,https://bscscan.com/tx/0x1dd49022ded1148ad1d8a07fe6266fb93d1b1e114cb327e55b3f5864b4944a68
2023-04-03 01:11:11,True,1.391e-07,4.464e-10,719600.0,0.0032,0x26...9e5c,https://bscscan.com/tx/0x11832c088d164cf7b1e2c1389bef8e07bdb4bbba6e1baa34cd2ca7dbc27009f3
2023-04-03 01:10:14,True,1.398e-07,4.464e-10,5546630.0,0.0247,0x26...9e5c,https://bscscan.com/tx/0xc63cbac0945d2a7a1e0d64fe9a24e2bf34fd061189f5047d1308ca0ac7e93e8f
2023-04-03 00:43:46,False,1.39e-07,4.442e-10,29841188.0,0.1325,0xc2...d590,https://bscscan.com/tx/0x098bba82511d453f747bb1028c66ca763e4d0de4ca9dffee135de97254854074
2023-04-03 00:43:37,True,1.397e-07,4.464e-10,5113940.0,0.0228,0x26...9e5c,https://bscscan.com/tx/0x619e468bc497f06ea561b2e00adc8422b2557aba65a5b21056ff8e310e9a5e94
2023-04-03 00:23:53,True,1.39e-07,4.464e-10,12111.3,5.407e-06,0xce...aa95,https://bscscan.com/tx/0xb1615b0e3ca44a42fc5d248090878e763cb0f63b500cde895a0a7a86ef88e28e
2023-04-03 00:23:05,True,1.397e-07,4.464e-10,15822.3,7.064e-06,0xce...aa95,https://bscscan.com/tx/0xf1c0ae39ec24f7f1d2f9d049358f32490ba3cb8b82ef4821d65393ede0f86eb6
2023-04-03 00:16:17,True,1.398e-07,4.464e-10,50678.8,2.262e-05,0xce...aa95,https://bscscan.com/tx/0xf32d4df7187c76c91413b8bf9274fe4ae6d07b6b6f516ffddfd8833623d0b8ce
2023-04-03 00:15:11,False,1.385e-07,4.442e-10,23703376.0,0.1053,0x76...7d22,https://bscscan.com/tx/0xae52e36b079340b098fc53864ed5ad08038d632a8e6e9e4be18ee9f62e88c163
2023-04-03 00:14:56,False,1.385e-07,4.443e-10,129633839.0,0.5759,0xda...0dab,https://bscscan.com/tx/0x29fc08cd6c8081a97abb2097539dde1586c96f6445d00733140b05256d951419
2023-04-03 00:14:38,True,1.4e-07,4.465e-10,197000000.0,0.8796,0x86...a33e,https://bscscan.com/tx/0x05b235ee8d2e2cc901482145b8b5197b41844a927f88bfc291a6ea904ecbb3e3
2023-04-03 00:07:35,True,1.399e-07,4.464e-10,85377.2,3.811e-05,0xd1...4143,https://bscscan.com/tx/0xf062ef18cd4c481a0af79975987b31500321089d75ecca67417537e1a6bb6b69
2023-04-03 00:02:50,True,1.392e-07,4.464e-10,452385.0,0.002,0x26...9e5c,https://bscscan.com/tx/0xf143ec8b0382aec235219f95c73907079b3b66a903036004aed88414658b7117
2023-04-03 00:02:02,True,1.399e-07,4.464e-10,5110111.0,0.0228,0x26...9e5c,https://bscscan.com/tx/0xce8cf404d08ee99b594b5ec1cc15152e8385103ffdc9b61203f90c55707742a0
