datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-21 19:54:59,False,0.4684,0.000263,307.906,0.081,0x7d...e1f3,https://etherscan.io/tx/0xd0fea98eedeb6fae0c8edaf21fc306933d46c0e04899d7086f17f2318603678f
2023-03-21 19:50:47,False,0.471,0.0002638,2871.0,0.7573,0x5e...822f,https://etherscan.io/tx/0x03c318500245308cae56874a8e6c98674244f7c18ec187c81a54b8cf6c55509e
2023-03-21 19:09:11,False,0.4752,0.0002654,4077.03,1.0823,0x91...d728,https://etherscan.io/tx/0xb82685eaafdb2e32fea9210e9b0ef4195b027e6ddacea9cf0784d6b527e54b97
2023-03-21 19:02:23,True,0.4791,0.000268,90.0213,0.0241,0xfd...0b02,https://etherscan.io/tx/0xa9ade536cc2600219aa39946ecfa806082c7e7f972b74b2c5022aec9f76fd051
2023-03-21 18:53:47,False,0.4778,0.0002665,575.0,0.1532,0x94...7ed7,https://etherscan.io/tx/0xfa7c2ecaf31a529c25c869ce1feb4380f511a9e66b4dcad2fe5ac98e2f346e55
2023-03-21 18:19:23,False,0.4832,0.0002675,3681.93,0.9851,0xfa...aa5e,https://etherscan.io/tx/0x45a82596dfeccaa1a42d25a2e2973e1fbda9ae4c1be8037581ba9c18438130b4
2023-03-21 17:55:35,True,0.4898,0.0002698,1016.9,0.2743,0xdd...cdc3,https://etherscan.io/tx/0xcb0d41d69de8a9171fd0ed40917807a18f67e3a7a61230dc4b09967c92f67f09
2023-03-21 17:55:11,True,0.4891,0.0002694,405.613,0.1093,0x5a...980f,https://etherscan.io/tx/0xd76ea696f9f2b6babf1dce6b0f980eb4269897621478ac667157be4d3bba28a6
2023-03-21 17:45:59,True,0.4864,0.0002684,3681.93,0.9885,0xfa...aa5e,https://etherscan.io/tx/0x650a4a5cddae5dd86d00cca179a745532404beec2cdb7a8da35d29ca8d58b14e
2023-03-21 17:38:59,True,0.4871,0.0002672,1477.27,0.3947,0xb5...e699,https://etherscan.io/tx/0x61a453668398d9f7f133d04da55e858da1c54b0c776e977f57ab608e3786dcf1
2023-03-21 17:29:59,True,0.4832,0.000266,3619.2,0.9627,0x66...8c6b,https://etherscan.io/tx/0xe12d2f0315801ec124ba58776b0813cd8e210b22c012a4e19a5db61c6011671b
2023-03-21 17:06:35,True,0.4802,0.000265,314.758,0.0834,0xd2...a5c7,https://etherscan.io/tx/0x2f9c215a7a339b78e19a4c7dac845f12aa6003c471c721868c9d41176dd31f5c
2023-03-21 17:05:11,True,0.4804,0.0002649,77.9738,0.0206,0xd2...a5c7,https://etherscan.io/tx/0x684ae3f4c34b33f7e0bb635b116293488e421a2fe7f4d6270cee84e6f1b7e229
2023-03-21 17:01:23,False,0.4793,0.0002642,3882.97,1.02619,0x5e...822f,https://etherscan.io/tx/0x1aa8d667f053d23c02f05a8cb45091708570df7b65dff851585e1325f7723270
2023-03-21 16:38:59,True,0.4839,0.0002667,37.4823,0.01,0x44...fbf1,https://etherscan.io/tx/0x9e0a0969e3971fe412d4beb5cf65e959a6d411bcf4c22cff9ada6522d9e9f18f
2023-03-21 16:32:35,False,0.4803,0.0002654,1000.0,0.2654,0x2c...9c94,https://etherscan.io/tx/0x07355df24e299773f0f5163f7c166367928c7ccfeff006a593b4848cc74814eb
2023-03-21 16:05:23,False,0.482,0.0002665,3703.95,0.9873,0x91...d728,https://etherscan.io/tx/0x7cd11bf45c1473e12b7de01760a059d69c4bf4818209976b861b933281987e06
2023-03-21 16:05:11,True,0.4849,0.0002682,3508.78,0.941,0x4b...1402,https://etherscan.io/tx/0x831a87ace6d71cf4986e7cfaffddee952c9ffad8294c3bd6d0b76e7aa1e66933
2023-03-21 16:00:35,True,0.4826,0.0002673,10.8233,0.0028,0xab...b6d3,https://etherscan.io/tx/0x98a44ec690c3472dcf4884957461c156e79394e036d33413c035ba615cc2a220
