datetime,buy_order,price_USD,price_native,amount_token,total_native,maker,etherscan_url
2023-03-22 19:15:59,True,1.084e-05,6.08e-10,208581136.0,1.26825,0x00...3ccd,https://etherscan.io/tx/0x4bd91e51172601f47786fd8ae8a732452a56c42c905de22211c337b46f456114
2023-03-22 19:15:47,False,1.074e-05,6.028e-10,44748820.0,0.2697,0x9c...09a3,https://etherscan.io/tx/0xec412d9e38b0535c351d0a2c38907156f5e21a3ce84bd68e8545aa1a24780dd3
2023-03-22 19:04:47,False,1.082e-05,6.033e-10,7466937.0,0.045,0x92...c30e,https://etherscan.io/tx/0x44923745ce21750e9877bd575af8a1216f766c5b4fa04df225f4748d421aff91
2023-03-22 18:59:35,False,1.078e-05,6.036e-10,22178872.0,0.1338,0x0a...e2ed,https://etherscan.io/tx/0x86614a49147267cf52d085187fd6fc1ff80611833047a0bdf437a0ab5f5c43e8
2023-03-22 18:58:59,True,1.085e-05,6.073e-10,10608117.0,0.0644,0x35...b247,https://etherscan.io/tx/0xa23c01cde5e3cc080a9e361189a3dc9e2c052130488a34c57634906dfce817e7
2023-03-22 18:58:59,True,1.083e-05,6.064e-10,87075805.0,0.528,0x14...e9f6,https://etherscan.io/tx/0x84b62c7d0e159535f2f25429af9b8258d028a8523934ccdcd817f02d925a7712
2023-03-22 18:53:47,False,1.074e-05,6.02e-10,4566210.0,0.0274,0x86...4a32,https://etherscan.io/tx/0x7f71df0ee215041df432bb28e3650502e1682ea987903d68ff242d4d4c4da4c8
2023-03-22 18:50:35,False,1.07e-05,6.021e-10,4888735.0,0.0294,0x1a...494b,https://etherscan.io/tx/0x4746e0c0c7af05858e1438f118ac64f7b1f4ed0fa62734c159ba376ecd40409d
2023-03-22 18:33:59,False,1.073e-05,6.024e-10,21475849.0,0.1293,0xd7...9589,https://etherscan.io/tx/0x33af1534b78a14c8b066a123e8e2e59509dfb384e836541e5831c38fb7093c8d
2023-03-22 18:33:11,True,1.082e-05,6.061e-10,3307490.0,0.02,0x2d...8ae0,https://etherscan.io/tx/0x14ade24d96fbde62ffe5b8df1639e20748acfd260367e28d7072cbce5eaaedcf
2023-03-22 18:15:11,True,1.088e-05,6.06e-10,8968677.0,0.0543,0x03...11f8,https://etherscan.io/tx/0x934eb347259ecf25dde847ee1f39cd56efda38992500bc922060dfdff5bfacfc
2023-03-22 18:13:47,True,1.088e-05,6.055e-10,48550836.0,0.294,0xcf...f59e,https://etherscan.io/tx/0xa268428a94836280845b895904af0e351f295b4e83f5eed78b6392796555f14c
2023-03-22 18:12:11,False,1.081e-05,6.015e-10,3624769.0,0.0218,0xa4...a827,https://etherscan.io/tx/0xf9d970b28110da8385816ad1f2535da731c2ca0a8820195d8a234a83ab130fa2
2023-03-22 18:11:11,True,1.088e-05,6.051e-10,4778032.0,0.0289,0x7e...a282,https://etherscan.io/tx/0xae663744372f48519e168c08e9799f398fc3cebb05d2a87edda0d253ad23c3e6
2023-03-22 18:09:59,True,1.088e-05,6.05e-10,688374.0,0.0041,0x8c...1443,https://etherscan.io/tx/0x488f6c122aae6832c8c21f84d626373e0346d6b851fed6d15fadc9bfe99268b2
2023-03-22 18:08:35,True,1.088e-05,6.05e-10,631409.0,0.0038,0x81...6c0a,https://etherscan.io/tx/0xa81a338461de04b97e9297c0f7f0feb9e4bcd55c85d81cd0dd1b495edbd1824f
